,sentence,pos_tag
207,Deputi Bidang Promosi Penanaman Modal Kementerian Investasi/BKPM Nurul Ikhwan yang hadir dalam peresmian pabrik tersebut menyatakan bahwa berdirinya pabrik milik PT Polygroup Manufaktur Indonesia di Kawasan Ekonomi Khusus KEK Kendal merupakan salah satu bukti bahwa Indonesia masih memiliki daya tarik bagi investor.,"[('Deputi', np.str_('NN')), ('Bidang', np.str_('NNP')), ('Promosi', np.str_('NNP')), ('Penanaman', np.str_('NN')), ('Modal', np.str_('NNP')), ('Kementerian', np.str_('NNP')), ('Investasi', np.str_('NNP')), ('/', 'SYM'), ('BKPM', np.str_('NNP')), ('Nurul', np.str_('NNP')), ('Ikhwan', np.str_('NNP')), ('yang', np.str_('PR')), ('hadir', np.str_('VB')), ('dalam', np.str_('IN')), ('peresmian', np.str_('NN')), ('pabrik', np.str_('NN')), ('tersebut', np.str_('DT')), ('menyatakan', np.str_('VB')), ('bahwa', np.str_('SC')), ('berdiri', np.str_('VB')), ('nya', np.str_('PR')), ('pabrik', np.str_('NN')), ('milik', np.str_('VB')), ('PT', np.str_('NNP')), ('Polygroup', np.str_('NNP')), ('Manufaktur', np.str_('NNP')), ('Indonesia', np.str_('NNP')), ('di', np.str_('IN')), ('Kawasan', np.str_('NNP')), ('Ekonomi', np.str_('NNP')), ('Khusus', np.str_('NNP')), ('KEK', np.str_('NNP')), ('Kendal', np.str_('NNP')), ('merupakan', np.str_('VB')), ('salah', np.str_('JJ')), ('satu', np.str_('NUM')), ('bukti', np.str_('NN')), ('bahwa', np.str_('SC')), ('Indonesia', np.str_('NNP')), ('masih', np.str_('ADV')), ('memiliki', np.str_('VB')), ('daya', np.str_('NN')), ('tarik', np.str_('NN')), ('bagi', np.str_('IN')), ('investor', np.str_('NN')), ('.', 'SYM')]"
208,Pada saat mereka memutuskan untuk masuk ke Indonesia mereka sudah membandingkan dengan beberapa negara lain.,"[('Pada', np.str_('IN')), ('saat', np.str_('SC')), ('mereka', np.str_('PR')), ('memutuskan', np.str_('VB')), ('untuk', np.str_('SC')), ('masuk', np.str_('VB')), ('ke', np.str_('IN')), ('Indonesia', np.str_('NNP')), ('mereka', np.str_('PR')), ('sudah', np.str_('ADV')), ('membandingkan', np.str_('VB')), ('dengan', np.str_('IN')), ('beberapa', np.str_('DT')), ('negara', np.str_('NN')), ('lain', np.str_('JJ')), ('.', 'SYM')]"
209,Jadi kita mengapresiasi khususnya kerja keras dari kawan-kawan di Kawasan Industri Kendal ujar Nurul.,"[('Jadi', np.str_('JJ')), ('kita', np.str_('PR')), ('mengapresiasi', np.str_('VB')), ('khususnya', np.str_('ADV')), ('kerja', np.str_('NN')), ('keras', np.str_('JJ')), ('dari', np.str_('IN')), ('kawan-kawan', np.str_('NN')), ('di', np.str_('IN')), ('Kawasan', np.str_('NNP')), ('Industri', np.str_('NNP')), ('Kendal', np.str_('NNP')), ('ujar', np.str_('VB')), ('Nurul', np.str_('NNP')), ('.', 'SYM')]"
210,Pabrik pohon natal di KEK ini menurutnya juga berkontribusi dalam menyukseskan program pemerintahan Prabowo yaitu mengurangi sampah plastik.,"[('Pabrik', np.str_('NNP')), ('pohon', np.str_('NN')), ('natal', np.str_('JJ')), ('di', np.str_('IN')), ('KEK', np.str_('NNP')), ('ini', np.str_('DT')), ('menurut', np.str_('IN')), ('nya', np.str_('PR')), ('juga', np.str_('ADV')), ('berkontribusi', np.str_('VB')), ('dalam', np.str_('IN')), ('menyukseskan', np.str_('VB')), ('program', np.str_('NN')), ('pemerintahan', np.str_('NN')), ('Prabowo', np.str_('NNP')), ('yaitu', np.str_('SC')), ('mengurangi', np.str_('VB')), ('sampah', np.str_('NN')), ('plastik', np.str_('NN')), ('.', 'SYM')]"
211,Sebagian besar bahan yang digunakan untuk pohon natal dan produk lainnya adalah sampah plastik yang sudah didaur ulang.,"[('Sebagian', np.str_('NN')), ('besar', np.str_('JJ')), ('bahan', np.str_('NN')), ('yang', np.str_('PR')), ('digunakan', np.str_('VB')), ('untuk', np.str_('SC')), ('pohon', np.str_('NN')), ('natal', np.str_('JJ')), ('dan', np.str_('CC')), ('produk', np.str_('NN')), ('lain', np.str_('JJ')), ('nya', np.str_('DT')), ('adalah', np.str_('ADV')), ('sampah', np.str_('NN')), ('plastik', np.str_('NN')), ('yang', np.str_('PR')), ('sudah', np.str_('ADV')), ('didaur', np.str_('VB')), ('ulang', np.str_('VB')), ('.', 'SYM')]"
212,Tips Wapres Gibran bagi Para Kepala Daerah agar Bisa Capai Pertumbuhan Ekonomi Sesuai Target Prabowo,"[('Tips', np.str_('NN')), ('Wapres', np.str_('NNP')), ('Gibran', np.str_('NNP')), ('bagi', np.str_('IN')), ('Para', np.str_('NNP')), ('Kepala', np.str_('NNP')), ('Daerah', np.str_('NNP')), ('agar', np.str_('SC')), ('Bisa', np.str_('ADV')), ('Capai', np.str_('NNP')), ('Pertumbuhan', np.str_('NNP')), ('Ekonomi', np.str_('NNP')), ('Sesuai', np.str_('JJ')), ('Target', np.str_('NNP')), ('Prabowo', np.str_('NNP'))]"
213,Wakil Presiden Wapres Gibran Rakabuming Raka membagikan strategi agar kepala daerah bisa mendorong pertumbuhan ekonomi daerah agar sesuai dengan target pertumbuhan ekonomi nasional yang ditetapkan Presiden Prabowo sebesar 8 persen.,"[('Wakil', np.str_('NNP')), ('Presiden', np.str_('NNP')), ('Wapres', np.str_('NNP')), ('Gibran', np.str_('NNP')), ('Rakabuming', np.str_('NNP')), ('Raka', np.str_('NNP')), ('membagikan', np.str_('VB')), ('strategi', np.str_('NN')), ('agar', np.str_('SC')), ('kepala', np.str_('NN')), ('daerah', np.str_('NN')), ('bisa', np.str_('ADV')), ('mendorong', np.str_('VB')), ('pertumbuhan', np.str_('NN')), ('ekonomi', np.str_('NN')), ('daerah', np.str_('NN')), ('agar', np.str_('SC')), ('sesuai', np.str_('JJ')), ('dengan', np.str_('IN')), ('target', np.str_('NN')), ('pertumbuhan', np.str_('NN')), ('ekonomi', np.str_('NN')), ('nasional', np.str_('JJ')), ('yang', np.str_('PR')), ('ditetapkan', np.str_('VB')), ('Presiden', np.str_('NNP')), ('Prabowo', np.str_('NNP')), ('sebesar', np.str_('NN')), ('8', np.str_('NUM')), ('persen', np.str_('NUM')), ('.', 'SYM')]"
214,Hal tersebut disampaikan Wapres ketika memberikan arahan untuk para kepala daerah se-Indonesia pada penutupan Rapat Koordinasi Nasional Pemerintah Pusat dan Pemerintah Daerah 2024 di Sentul Jawa Barat Rabu 7/11/2024.,"[('Hal', np.str_('NN')), ('tersebut', np.str_('DT')), ('disampaikan', np.str_('VB')), ('Wapres', np.str_('NNP')), ('ketika', np.str_('SC')), ('memberikan', np.str_('VB')), ('arahan', np.str_('NN')), ('untuk', np.str_('IN')), ('para', np.str_('DT')), ('kepala', np.str_('NN')), ('daerah', np.str_('NN')), ('se-Indonesia', np.str_('NNP')), ('pada', np.str_('IN')), ('penutupan', np.str_('NN')), ('Rapat', np.str_('NNP')), ('Koordinasi', np.str_('NNP')), ('Nasional', np.str_('NNP')), ('Pemerintah', np.str_('NNP')), ('Pusat', np.str_('NNP')), ('dan', np.str_('CC')), ('Pemerintah', np.str_('NNP')), ('Daerah', np.str_('NNP')), ('2024', np.str_('NUM')), ('di', np.str_('IN')), ('Sentul', np.str_('NNP')), ('Jawa', np.str_('NNP')), ('Barat', np.str_('NNP')), ('Rabu', np.str_('NNP')), ('7/11/2024', np.str_('NUM')), ('.', 'SYM')]"
215,Menurut Gibran pemerintah daerah perlu menerapkan kebijakan yang langsung menyentuh masyarakat dan pemanfaatan anggaran secara efektif.,"[('Menurut', np.str_('IN')), ('Gibran', np.str_('NNP')), ('pemerintah', np.str_('NN')), ('daerah', np.str_('NN')), ('perlu', np.str_('ADV')), ('menerapkan', np.str_('VB')), ('kebijakan', np.str_('NN')), ('yang', np.str_('PR')), ('langsung', np.str_('JJ')), ('menyentuh', np.str_('VB')), ('masyarakat', np.str_('NN')), ('dan', np.str_('CC')), ('pemanfaatan', np.str_('NN')), ('anggaran', np.str_('NN')), ('secara', np.str_('IN')), ('efektif', np.str_('JJ')), ('.', 'SYM')]"
216,Jika kita ingin pertumbuhan ekonomi naik sesuai target dari Pak Presiden kuncinya adalah kebijakan yang langsung menyentuh masyarakat dan juga anggaran yang tepat sasaran ungkap Gibran dilansir siaran YouTube resmi Kementerian Dalam Negeri.,"[('Jika', np.str_('SC')), ('kita', np.str_('PR')), ('ingin', np.str_('ADV')), ('pertumbuhan', np.str_('NN')), ('ekonomi', np.str_('NN')), ('naik', np.str_('VB')), ('sesuai', np.str_('JJ')), ('target', np.str_('NN')), ('dari', np.str_('IN')), ('Pak', np.str_('NNP')), ('Presiden', np.str_('NNP')), ('kunci', np.str_('NN')), ('nya', np.str_('PR')), ('adalah', np.str_('ADV')), ('kebijakan', np.str_('NN')), ('yang', np.str_('PR')), ('langsung', np.str_('JJ')), ('menyentuh', np.str_('VB')), ('masyarakat', np.str_('NN')), ('dan', np.str_('CC')), ('juga', np.str_('ADV')), ('anggaran', np.str_('NN')), ('yang', np.str_('PR')), ('tepat', np.str_('JJ')), ('sasaran', np.str_('NN')), ('ungkap', np.str_('VB')), ('Gibran', np.str_('NNP')), ('dilansir', np.str_('VB')), ('siaran', np.str_('NN')), ('YouTube', np.str_('NNP')), ('resmi', np.str_('JJ')), ('Kementerian', np.str_('NNP')), ('Dalam', np.str_('IN')), ('Negeri', np.str_('NNP')), ('.', 'SYM')]"
217,Gibran juga menekankan pentingnya sinergi antara pemerintah pusat dan pemerintah daerah untuk mengelola negara sebesar Indonesia.,"[('Gibran', np.str_('NNP')), ('juga', np.str_('ADV')), ('menekankan', np.str_('VB')), ('penting', np.str_('JJ')), ('nya', np.str_('DT')), ('sinergi', np.str_('NN')), ('antara', np.str_('IN')), ('pemerintah', np.str_('NN')), ('pusat', np.str_('NN')), ('dan', np.str_('CC')), ('pemerintah', np.str_('NN')), ('daerah', np.str_('NN')), ('untuk', np.str_('SC')), ('mengelola', np.str_('VB')), ('negara', np.str_('NN')), ('sebesar', np.str_('NN')), ('Indonesia', np.str_('NNP')), ('.', 'SYM')]"
218,Ia menyebutkan semua pihak harus kompak dan menghindari ego sektoral.,"[('Ia', np.str_('PR')), ('menyebutkan', np.str_('VB')), ('semua', np.str_('DT')), ('pihak', np.str_('NN')), ('harus', np.str_('ADV')), ('kompak', np.str_('JJ')), ('dan', np.str_('CC')), ('menghindari', np.str_('VB')), ('ego', np.str_('NN')), ('sektoral', np.str_('JJ')), ('.', 'SYM')]"
219,Terlebih lagi menurutnya tidak ada visi dan misi lain selain visi dan misi Presiden Prabowo Subianto dalam menjalankan roda pemerintahan.,"[('Terlebih', np.str_('JJ')), ('lagi', np.str_('ADV')), ('menurut', np.str_('IN')), ('nya', np.str_('PR')), ('tidak', np.str_('NEG')), ('ada', np.str_('VB')), ('visi', np.str_('NN')), ('dan', np.str_('CC')), ('misi', np.str_('NN')), ('lain', np.str_('JJ')), ('selain', np.str_('IN')), ('visi', np.str_('NN')), ('dan', np.str_('CC')), ('misi', np.str_('NN')), ('Presiden', np.str_('NNP')), ('Prabowo', np.str_('NNP')), ('Subianto', np.str_('NNP')), ('dalam', np.str_('IN')), ('menjalankan', np.str_('VB')), ('roda', np.str_('NN')), ('pemerintahan', np.str_('NN')), ('.', 'SYM')]"
220,Kita harus kompak tidak ada lagi ego sektoral.,"[('Kita', np.str_('PR')), ('harus', np.str_('ADV')), ('kompak', np.str_('JJ')), ('tidak', np.str_('NEG')), ('ada', np.str_('VB')), ('lagi', np.str_('ADV')), ('ego', np.str_('NN')), ('sektoral', np.str_('JJ')), ('.', 'SYM')]"
221,Forkopimda harus kompak kepala-kepala daerah ini terutama harus kompak juga dengan kabupaten kota-kota sekitarnya ungkap Gibran.,"[('Forkopimda', np.str_('NNP')), ('harus', np.str_('ADV')), ('kompak', np.str_('JJ')), ('kepala-kepala', np.str_('NN')), ('daerah', np.str_('NN')), ('ini', np.str_('DT')), ('terutama', np.str_('JJ')), ('harus', np.str_('ADV')), ('kompak', np.str_('JJ')), ('juga', np.str_('ADV')), ('dengan', np.str_('IN')), ('kabupaten', np.str_('NN')), ('kota-kota', np.str_('NN')), ('sekitar', np.str_('NN')), ('nya', np.str_('PR')), ('ungkap', np.str_('VB')), ('Gibran', np.str_('NNP')), ('.', 'SYM')]"
222,Kita harus kompak tidak ada lagi ego sektoral.,"[('Kita', np.str_('PR')), ('harus', np.str_('ADV')), ('kompak', np.str_('JJ')), ('tidak', np.str_('NEG')), ('ada', np.str_('VB')), ('lagi', np.str_('ADV')), ('ego', np.str_('NN')), ('sektoral', np.str_('JJ')), ('.', 'SYM')]"
223,Forkopimda harus kompak kepala-kepala daerah ini terutama harus kompak juga dengan kabupaten kota-kota sekitarnya tegas mantan Wali Kota Solo itu.,"[('Forkopimda', np.str_('NNP')), ('harus', np.str_('ADV')), ('kompak', np.str_('JJ')), ('kepala-kepala', np.str_('NN')), ('daerah', np.str_('NN')), ('ini', np.str_('DT')), ('terutama', np.str_('JJ')), ('harus', np.str_('ADV')), ('kompak', np.str_('JJ')), ('juga', np.str_('ADV')), ('dengan', np.str_('IN')), ('kabupaten', np.str_('NN')), ('kota-kota', np.str_('NN')), ('sekitar', np.str_('NN')), ('nya', np.str_('PR')), ('tegas', np.str_('JJ')), ('mantan', np.str_('JJ')), ('Wali', np.str_('NNP')), ('Kota', np.str_('NNP')), ('Solo', np.str_('NNP')), ('itu', np.str_('DT')), ('.', 'SYM')]"
224,Putra sulung Presiden ke-7 RI Joko Widodo itu lantas menyinggung soal indeks Monitoring Center for Prevention MCP.,"[('Putra', np.str_('NNP')), ('sulung', np.str_('NN')), ('Presiden', np.str_('NNP')), ('ke-7', np.str_('JJ')), ('RI', np.str_('NNP')), ('Joko', np.str_('NNP')), ('Widodo', np.str_('NNP')), ('itu', np.str_('DT')), ('lantas', np.str_('NN')), ('menyinggung', np.str_('VB')), ('soal', np.str_('NN')), ('indeks', np.str_('NN')), ('Monitoring', np.str_('NNP')), ('Center', np.str_('NNP')), ('for', np.str_('NNP')), ('Prevention', np.str_('NNP')), ('MCP', np.str_('NNP')), ('.', 'SYM')]"
225,MCP merupakan aplikasi yang dikembangkan oleh Komisi Pemberantasan Korupsi KPK untuk mendorong percepatan pencegahan korupsi.,"[('MCP', np.str_('NNP')), ('merupakan', np.str_('VB')), ('aplikasi', np.str_('NN')), ('yang', np.str_('PR')), ('dikembangkan', np.str_('VB')), ('oleh', np.str_('IN')), ('Komisi', np.str_('NNP')), ('Pemberantasan', np.str_('NNP')), ('Korupsi', np.str_('NNP')), ('KPK', np.str_('NNP')), ('untuk', np.str_('SC')), ('mendorong', np.str_('VB')), ('percepatan', np.str_('NN')), ('pencegahan', np.str_('NN')), ('korupsi', np.str_('NN')), ('.', 'SYM')]"
226,Gibran menyebut keberadaan MCP penting untuk mencegah dan menutup kebocoran anggaran negara.,"[('Gibran', np.str_('NNP')), ('menyebut', np.str_('VB')), ('keberadaan', np.str_('NN')), ('MCP', np.str_('NNP')), ('penting', np.str_('JJ')), ('untuk', np.str_('SC')), ('mencegah', np.str_('VB')), ('dan', np.str_('CC')), ('menutup', np.str_('VB')), ('kebocoran', np.str_('NN')), ('anggaran', np.str_('NN')), ('negara', np.str_('NN')), ('.', 'SYM')]"
227,Ini penting sekali Bapak Ibu karena Pak Presiden Prabowo menekankan untuk masalah pencegahan korupsi dan juga menutup kebocoran-kebocoran.,"[('Ini', np.str_('PR')), ('penting', np.str_('JJ')), ('sekali', np.str_('ADV')), ('Bapak', np.str_('NNP')), ('Ibu', np.str_('NNP')), ('karena', np.str_('SC')), ('Pak', np.str_('NNP')), ('Presiden', np.str_('NNP')), ('Prabowo', np.str_('NNP')), ('menekankan', np.str_('VB')), ('untuk', np.str_('SC')), ('masalah', np.str_('NN')), ('pencegahan', np.str_('NN')), ('korupsi', np.str_('NN')), ('dan', np.str_('CC')), ('juga', np.str_('ADV')), ('menutup', np.str_('VB')), ('kebocoran-kebocoran', np.str_('NN')), ('.', 'SYM')]"
228,Jadi MCP ini adalah salah satu indikator dari KPK.,"[('Jadi', np.str_('JJ')), ('MCP', np.str_('NNP')), ('ini', np.str_('DT')), ('adalah', np.str_('ADV')), ('salah', np.str_('JJ')), ('satu', np.str_('NUM')), ('indikator', np.str_('NN')), ('dari', np.str_('IN')), ('KPK', np.str_('NNP')), ('.', 'SYM')]"
229,Ini perlu diseriusi tegasnya.,"[('Ini', np.str_('PR')), ('perlu', np.str_('ADV')), ('diseriusi', np.str_('NN')), ('tegas', np.str_('JJ')), ('nya', np.str_('PR')), ('.', 'SYM')]"
230,Sebagaimana diketahui Presiden Prabowo Subianto berulang kali menyampaikan keinginan untuk mendongkrak laju pertumbuhan ekonomi hingga mencapai level 8 persen pada periode pemerintahannya.,"[('Sebagaimana', np.str_('SC')), ('diketahui', np.str_('VB')), ('Presiden', np.str_('NNP')), ('Prabowo', np.str_('NNP')), ('Subianto', np.str_('NNP')), ('berulang', np.str_('VB')), ('kali', np.str_('NN')), ('menyampaikan', np.str_('VB')), ('keinginan', np.str_('NN')), ('untuk', np.str_('SC')), ('mendongkrak', np.str_('VB')), ('laju', np.str_('NN')), ('pertumbuhan', np.str_('NN')), ('ekonomi', np.str_('NN')), ('hingga', np.str_('SC')), ('mencapai', np.str_('VB')), ('level', np.str_('NN')), ('8', np.str_('NUM')), ('persen', np.str_('NUM')), ('pada', np.str_('IN')), ('periode', np.str_('NN')), ('pemerintahan', np.str_('NN')), ('nya', np.str_('PR')), ('.', 'SYM')]"
231,Pada gelaran BNI Investor Daily Summit 2024 yang dilaksanakan pada 9 Oktober 2024 lalu Prabowo menyadari dirinya kerap dicemooh dengan memasang target pertumbuhan ekonomi yang tinggi.,"[('Pada', np.str_('IN')), ('gelaran', np.str_('NN')), ('BNI', np.str_('NNP')), ('Investor', np.str_('NNP')), ('Daily', np.str_('NNP')), ('Summit', np.str_('NNP')), ('2024', np.str_('NUM')), ('yang', np.str_('PR')), ('dilaksanakan', np.str_('VB')), ('pada', np.str_('IN')), ('9', np.str_('NUM')), ('Oktober', np.str_('NNP')), ('2024', np.str_('NUM')), ('lalu', np.str_('ADV')), ('Prabowo', np.str_('NNP')), ('menyadari', np.str_('VB')), ('diri', np.str_('PR')), ('nya', np.str_('PR')), ('kerap', np.str_('ADV')), ('dicemooh', np.str_('VB')), ('dengan', np.str_('IN')), ('memasang', np.str_('VB')), ('target', np.str_('NN')), ('pertumbuhan', np.str_('NN')), ('ekonomi', np.str_('NN')), ('yang', np.str_('PR')), ('tinggi', np.str_('JJ')), ('.', 'SYM')]"
232,KEK Sanur Masuk Lima Besar Terbaik Raup Investasi Rp 299 Triliun,"[('KEK', np.str_('NNP')), ('Sanur', np.str_('NNP')), ('Masuk', np.str_('VB')), ('Lima', np.str_('NNP')), ('Besar', np.str_('NNP')), ('Terbaik', np.str_('NNP')), ('Raup', np.str_('NNP')), ('Investasi', np.str_('NNP')), ('Rp', np.str_('SYM')), ('299', np.str_('NUM')), ('Triliun', np.str_('NNP'))]"
233,Kawasan Ekonomi Khusus KEK Sanur di Provinsi Bali masuk dalam lima besar terbaik dari seluruh KEK di Indonesia berdasarkan laporan Dewan Nasional KEK.,"[('Kawasan', np.str_('NN')), ('Ekonomi', np.str_('NNP')), ('Khusus', np.str_('NNP')), ('KEK', np.str_('NNP')), ('Sanur', np.str_('NNP')), ('di', np.str_('IN')), ('Provinsi', np.str_('NNP')), ('Bali', np.str_('NNP')), ('masuk', np.str_('VB')), ('dalam', np.str_('IN')), ('lima', np.str_('NUM')), ('besar', np.str_('JJ')), ('terbaik', np.str_('JJ')), ('dari', np.str_('IN')), ('seluruh', np.str_('DT')), ('KEK', np.str_('NNP')), ('di', np.str_('IN')), ('Indonesia', np.str_('NNP')), ('berdasarkan', np.str_('VB')), ('laporan', np.str_('NN')), ('Dewan', np.str_('NNP')), ('Nasional', np.str_('NNP')), ('KEK', np.str_('NNP')), ('.', 'SYM')]"
234,Capaian ini diberikan berdasarkan beberapa indikator penilaian dari kinerja realisasi investasi serapan tenaga kerja dan kontribusi KEK Sanur dalam mendorong pertumbuhan ekonomi Indonesia.,"[('Capaian', np.str_('NN')), ('ini', np.str_('DT')), ('diberikan', np.str_('VB')), ('berdasarkan', np.str_('VB')), ('beberapa', np.str_('DT')), ('indikator', np.str_('NN')), ('penilaian', np.str_('NN')), ('dari', np.str_('IN')), ('kinerja', np.str_('NN')), ('realisasi', np.str_('NN')), ('investasi', np.str_('NN')), ('serapan', np.str_('NN')), ('tenaga', np.str_('NN')), ('kerja', np.str_('NN')), ('dan', np.str_('CC')), ('kontribusi', np.str_('NN')), ('KEK', np.str_('NNP')), ('Sanur', np.str_('NNP')), ('dalam', np.str_('IN')), ('mendorong', np.str_('VB')), ('pertumbuhan', np.str_('NN')), ('ekonomi', np.str_('NN')), ('Indonesia', np.str_('NNP')), ('.', 'SYM')]"
235,Plt Sekretaris Jenderal Dewan Nasional KEK Rizal Edwin mengapresiasi PT Hotel Indonesia Natour atau InJourney Hospitality selaku Badan Usaha Pembangun dan Pengelola BUPP KEK Sanur yang mampu menyelesaikan pembangunan kawasan dan dinyatakan siap beroperasi dalam waktu kurang dari tiga tahun.,"[('Plt', np.str_('NNP')), ('Sekretaris', np.str_('NNP')), ('Jenderal', np.str_('NNP')), ('Dewan', np.str_('NNP')), ('Nasional', np.str_('NNP')), ('KEK', np.str_('NNP')), ('Rizal', np.str_('NNP')), ('Edwin', np.str_('NNP')), ('mengapresiasi', np.str_('VB')), ('PT', np.str_('NNP')), ('Hotel', np.str_('NNP')), ('Indonesia', np.str_('NNP')), ('Natour', np.str_('NNP')), ('atau', np.str_('CC')), ('InJourney', np.str_('NNP')), ('Hospitality', np.str_('NNP')), ('selaku', np.str_('NN')), ('Badan', np.str_('NNP')), ('Usaha', np.str_('NNP')), ('Pembangun', np.str_('NNP')), ('dan', np.str_('CC')), ('Pengelola', np.str_('NNP')), ('BUPP', np.str_('NNP')), ('KEK', np.str_('NNP')), ('Sanur', np.str_('NNP')), ('yang', np.str_('PR')), ('mampu', np.str_('ADV')), ('menyelesaikan', np.str_('VB')), ('pembangunan', np.str_('NN')), ('kawasan', np.str_('NN')), ('dan', np.str_('CC')), ('dinyatakan', np.str_('VB')), ('siap', np.str_('VB')), ('beroperasi', np.str_('VB')), ('dalam', np.str_('IN')), ('waktu', np.str_('NN')), ('kurang', np.str_('ADV')), ('dari', np.str_('IN')), ('tiga', np.str_('NUM')), ('tahun', np.str_('NN')), ('.', 'SYM')]"
236,Berdasarkan pemeringkatan LPEM UI menunjukkan kinerja KEK Sanur menduduki peringkat ke-4 untuk KEK keseluruhan dan peringkat ke-2 untuk kategori KEK Jasa ujarnya dikutip dari laman Kementerian BUMN Senin 4/11/2024.,"[('Berdasarkan', np.str_('VB')), ('pemeringkatan', np.str_('NN')), ('LPEM', np.str_('NNP')), ('UI', np.str_('NNP')), ('menunjukkan', np.str_('VB')), ('kinerja', np.str_('NN')), ('KEK', np.str_('NNP')), ('Sanur', np.str_('NNP')), ('menduduki', np.str_('VB')), ('peringkat', np.str_('NN')), ('ke-4', np.str_('JJ')), ('untuk', np.str_('IN')), ('KEK', np.str_('NNP')), ('keseluruhan', np.str_('NN')), ('dan', np.str_('CC')), ('peringkat', np.str_('NN')), ('ke-2', np.str_('JJ')), ('untuk', np.str_('SC')), ('kategori', np.str_('NN')), ('KEK', np.str_('NNP')), ('Jasa', np.str_('NNP')), ('ujar', np.str_('VB')), ('nya', np.str_('PR')), ('dikutip', np.str_('VB')), ('dari', np.str_('IN')), ('laman', np.str_('NN')), ('Kementerian', np.str_('NNP')), ('BUMN', np.str_('NNP')), ('Senin', np.str_('NNP')), ('4/11/2024', np.str_('NUM')), ('.', 'SYM')]"
