,sentence,pos_tag
779,Untuk mencapai visi tersebut kolaborasi pemangku kepentingan dan penerapan strategi pembiayaan yang inovatif perlu dilakukan.,"[('Untuk', 'SC'), ('mencapai', 'VB'), ('visi', 'NN'), ('tersebut', 'DT'), ('kolaborasi', 'NN'), ('pemangku', 'NN'), ('kepentingan', 'NN'), ('dan', 'CC'), ('penerapan', 'NN'), ('strategi', 'NN'), ('pembiayaan', 'NN'), ('yang', 'PR'), ('inovatif', 'NN'), ('perlu', 'ADV'), ('dilakukan', 'VB'), ('.', 'SYM')]"
780,Bank Mandiri berkomitmen untuk memimpin dalam inovasi pembiayaan berkelanjutan serta memanfaatkan kekuatan sumber daya alam Indonesia sebagai aset strategis dalam upaya global menjaga stabilitas iklim katanya dalam keterangan tertulis Kamis 14/11/2024.,"[('Bank', 'NN'), ('Mandiri', 'NNP'), ('berkomitmen', 'VB'), ('untuk', 'SC'), ('memimpin', 'VB'), ('dalam', 'IN'), ('inovasi', 'NN'), ('pembiayaan', 'NN'), ('berkelanjutan', 'VB'), ('serta', 'CC'), ('memanfaatkan', 'VB'), ('kekuatan', 'NN'), ('sumber', 'NN'), ('daya', 'NN'), ('alam', 'NN'), ('Indonesia', 'NNP'), ('sebagai', 'IN'), ('aset', 'NN'), ('strategis', 'JJ'), ('dalam', 'IN'), ('upaya', 'NN'), ('global', 'JJ'), ('menjaga', 'VB'), ('stabilitas', 'NN'), ('iklim', 'NN'), ('kata', 'VB'), ('nya', 'PR'), ('dalam', 'IN'), ('keterangan', 'NN'), ('tertulis', 'VB'), ('Kamis', 'NNP'), ('14/11/2024', 'NUM'), ('.', 'SYM')]"
781,Hal tersebut disampaikan pada sesi bertajuk CEO Climate Talks: Unlocking Innovative Climate Financing dalam acara Conference of the Parties COP ke-29 di Baku Azerbaijan Senin 11/11/2024.,"[('Hal', 'NN'), ('tersebut', 'DT'), ('disampaikan', 'VB'), ('pada', 'IN'), ('sesi', 'NN'), ('bertajuk', 'VB'), ('CEO', 'NNP'), ('Climate', 'NNP'), ('Talks', 'NNP'), (':', 'SYM'), ('Unlocking', 'NNP'), ('Innovative', 'NNP'), ('Climate', 'NNP'), ('Financing', 'NNP'), ('dalam', 'IN'), ('acara', 'NN'), ('Conference', 'NNP'), ('of', 'NNP'), ('the', 'NNP'), ('Parties', 'NNP'), ('COP', 'NNP'), ('ke-29', 'JJ'), ('di', 'IN'), ('Baku', 'NNP'), ('Azerbaijan', 'NNP'), ('Senin', 'NNP'), ('11/11/2024', 'NUM'), ('.', 'SYM')]"
782,Berdasarkan data data Food and Agriculture Organization FAO of the United Nations Indonesia memiliki tiga faktor penting terkait posisi tersebut yakni lahan gambut terluas di dunia menjadi negara dengan keanekaragaman hayati terbanyak dan memiliki hutan tropis ketiga terluas di dunia.,"[('Berdasarkan', 'VB'), ('data', 'NN'), ('data', 'NN'), ('Food', 'NNP'), ('and', 'NNP'), ('Agriculture', 'NNP'), ('Organization', 'NNP'), ('FAO', 'NNP'), ('of', 'NNP'), ('the', 'NNP'), ('United', 'NNP'), ('Nations', 'NNP'), ('Indonesia', 'NNP'), ('memiliki', 'VB'), ('tiga', 'NUM'), ('faktor', 'NN'), ('penting', 'JJ'), ('terkait', 'VB'), ('posisi', 'NN'), ('tersebut', 'DT'), ('yakni', 'SC'), ('lahan', 'NN'), ('gambut', 'NN'), ('terluas', 'JJ'), ('di', 'IN'), ('dunia', 'NN'), ('menjadi', 'VB'), ('negara', 'NN'), ('dengan', 'IN'), ('keanekaragaman', 'NN'), ('hayati', 'VB'), ('terbanyak', 'JJ'), ('dan', 'CC'), ('memiliki', 'VB'), ('hutan', 'NN'), ('tropis', 'JJ'), ('ketiga', 'JJ'), ('terluas', 'JJ'), ('di', 'IN'), ('dunia', 'NN'), ('.', 'SYM')]"
783,Indonesia bisa memimpin agenda perubahan iklim bila memanfaatkan potensi nature based solution NBS imbuh Darmawan.,"[('Indonesia', 'NNP'), ('bisa', 'ADV'), ('memimpin', 'VB'), ('agenda', 'NN'), ('perubahan', 'NN'), ('iklim', 'NN'), ('bila', 'SC'), ('memanfaatkan', 'VB'), ('potensi', 'NN'), ('nature', 'FW'), ('based', 'NN'), ('solution', 'FW'), ('NBS', 'NNP'), ('imbuh', 'NN'), ('Darmawan', 'NNP'), ('.', 'SYM')]"
784,Terdapat tiga aspek utama lanjut dia yang harus dibenahi untuk membentuk ekosistem berkelanjutan di Indonesia yaitu keterbatasan pengetahuan terkait praktik bisnis berkelanjutan dan kesenjangan pembiayaan untuk memperbesar skala proyek berkelanjutan.,"[('Terdapat', 'VB'), ('tiga', 'NUM'), ('aspek', 'NN'), ('utama', 'JJ'), ('lanjut', 'JJ'), ('dia', 'PR'), ('yang', 'PR'), ('harus', 'ADV'), ('dibenahi', 'VB'), ('untuk', 'SC'), ('membentuk', 'VB'), ('ekosistem', 'NN'), ('berkelanjutan', 'VB'), ('di', 'IN'), ('Indonesia', 'NNP'), ('yaitu', 'SC'), ('keterbatasan', 'NN'), ('pengetahuan', 'NN'), ('terkait', 'VB'), ('praktik', 'NN'), ('bisnis', 'NN'), ('berkelanjutan', 'VB'), ('dan', 'CC'), ('kesenjangan', 'NN'), ('pembiayaan', 'NN'), ('untuk', 'SC'), ('memperbesar', 'VB'), ('skala', 'NN'), ('proyek', 'NN'), ('berkelanjutan', 'VB'), ('.', 'SYM')]"
785,Serta akses terhadap teknologi yang belum merata di seluruh industri lanjutnya.,"[('Serta', 'CC'), ('akses', 'NN'), ('terhadap', 'IN'), ('teknologi', 'NN'), ('yang', 'PR'), ('belum', 'NEG'), ('merata', 'VB'), ('di', 'IN'), ('seluruh', 'DT'), ('industri', 'NN'), ('lanjut', 'JJ'), ('nya', 'PR'), ('.', 'SYM')]"
786,Sementara itu Bank Mandiri juga memiliki dua fokus utama dalam penyaluran pembiayaan berkelanjutan tersebut.,"[('Sementara', 'IN'), ('itu', 'PR'), ('Bank', 'NNP'), ('Mandiri', 'NNP'), ('juga', 'ADV'), ('memiliki', 'VB'), ('dua', 'NUM'), ('fokus', 'NN'), ('utama', 'JJ'), ('dalam', 'IN'), ('penyaluran', 'NN'), ('pembiayaan', 'NN'), ('berkelanjutan', 'VB'), ('tersebut', 'DT'), ('.', 'SYM')]"
787,Pertama memberikan pembiayaan untuk berbagai proyek berbasis iklim.,"[('Pertama', 'NUM'), ('memberikan', 'VB'), ('pembiayaan', 'NN'), ('untuk', 'SC'), ('berbagai', 'DT'), ('proyek', 'NN'), ('berbasis', 'VB'), ('iklim', 'NN'), ('.', 'SYM')]"
788,Kedua menjalankan peran sebagai environment social and governance ESG advisor bagi nasabah dalam transisi menuju ekonomi rendah karbon.,"[('Kedua', 'NUM'), ('menjalankan', 'VB'), ('peran', 'NN'), ('sebagai', 'IN'), ('environment', 'FW'), ('social', 'FW'), ('and', 'NNP'), ('governance', 'FW'), ('ESG', 'NNP'), ('advisor', 'NN'), ('bagi', 'IN'), ('nasabah', 'NN'), ('dalam', 'IN'), ('transisi', 'NN'), ('menuju', 'VB'), ('ekonomi', 'NN'), ('rendah', 'JJ'), ('karbon', 'NN'), ('.', 'SYM')]"
789,Adapun Darmawan juga menyebutkan tujuan besar Bank Mandiri yakni turut menjadikan nasabah sebagai Sustainability Champion melalui praktik bisnis yang impact-driven dan memperoleh competitive advantage dalam aspek keberlanjutan.,"[('Adapun', 'IN'), ('Darmawan', 'NNP'), ('juga', 'ADV'), ('menyebutkan', 'VB'), ('tujuan', 'NN'), ('besar', 'JJ'), ('Bank', 'NNP'), ('Mandiri', 'NNP'), ('yakni', 'SC'), ('turut', 'VB'), ('menjadikan', 'VB'), ('nasabah', 'NN'), ('sebagai', 'IN'), ('Sustainability', 'NNP'), ('Champion', 'NNP'), ('melalui', 'IN'), ('praktik', 'NN'), ('bisnis', 'NN'), ('yang', 'PR'), ('impact-driven', 'NN'), ('dan', 'CC'), ('memperoleh', 'VB'), ('competitive', 'FW'), ('advantage', 'FW'), ('dalam', 'IN'), ('aspek', 'NN'), ('keberlanjutan', 'NN'), ('.', 'SYM')]"
790,Serta mengadopsi global best practice dan menciptakan model bisnis yang tangguh terhadap perubahan iklim dengan tujuan untuk mendukung tujuan Net Zero Emission NZE Indonesia pada 2060 atau lebih cepat sebutnya.,"[('Serta', 'CC'), ('mengadopsi', 'VB'), ('global', 'JJ'), ('best', 'FW'), ('practice', 'NN'), ('dan', 'CC'), ('menciptakan', 'VB'), ('model', 'NN'), ('bisnis', 'NN'), ('yang', 'PR'), ('tangguh', 'JJ'), ('terhadap', 'IN'), ('perubahan', 'NN'), ('iklim', 'NN'), ('dengan', 'IN'), ('tujuan', 'NN'), ('untuk', 'SC'), ('mendukung', 'VB'), ('tujuan', 'NN'), ('Net', 'NNP'), ('Zero', 'NNP'), ('Emission', 'NNP'), ('NZE', 'NNP'), ('Indonesia', 'NNP'), ('pada', 'IN'), ('2060', 'NUM'), ('atau', 'CC'), ('lebih', 'ADV'), ('cepat', 'JJ'), ('sebut', 'VB'), ('nya', 'PR'), ('.', 'SYM')]"
791,Selain itu Bank Mandiri juga telah merealisasikan pembiayaan berkelanjutan yang mendukung upaya pengurangan emisi di berbagai sektor prioritas dalam Enhanced Nationally Determined Contributions ENDC.,"[('Selain', 'CC'), ('itu', 'PR'), ('Bank', 'NNP'), ('Mandiri', 'NNP'), ('juga', 'ADV'), ('telah', 'ADV'), ('merealisasikan', 'VB'), ('pembiayaan', 'NN'), ('berkelanjutan', 'VB'), ('yang', 'PR'), ('mendukung', 'VB'), ('upaya', 'NN'), ('pengurangan', 'NN'), ('emisi', 'VB'), ('di', 'IN'), ('berbagai', 'DT'), ('sektor', 'NN'), ('prioritas', 'NN'), ('dalam', 'IN'), ('Enhanced', 'NNP'), ('Nationally', 'NNP'), ('Determined', 'NNP'), ('Contributions', 'NNP'), ('ENDC', 'NNP'), ('.', 'SYM')]"
792,Portofolio berkelanjutan Bank Mandiri telah mencapai Rp 285 triliun atau tumbuh sebesar 128 persen secara tahunan pada September 2024.,"[('Portofolio', 'NNP'), ('berkelanjutan', 'VB'), ('Bank', 'NNP'), ('Mandiri', 'NNP'), ('telah', 'ADV'), ('mencapai', 'VB'), ('Rp', 'SYM'), ('285', 'NUM'), ('triliun', 'NUM'), ('atau', 'CC'), ('tumbuh', 'VB'), ('sebesar', 'NN'), ('128', 'NUM'), ('persen', 'NUM'), ('secara', 'IN'), ('tahunan', 'NN'), ('pada', 'IN'), ('September', 'NNP'), ('2024', 'NUM'), ('.', 'SYM')]"
793,Kami mengajak para pemangku kepentingan mitra dan komunitas global untuk bekerja bersama kami sebagai your preferred financial partner kata Darmawan.,"[('Kami', 'PR'), ('mengajak', 'VB'), ('para', 'DT'), ('pemangku', 'NN'), ('kepentingan', 'NN'), ('mitra', 'NN'), ('dan', 'CC'), ('komunitas', 'NN'), ('global', 'JJ'), ('untuk', 'SC'), ('bekerja', 'VB'), ('bersama', 'IN'), ('kami', 'PR'), ('sebagai', 'IN'), ('your', 'FW'), ('preferred', 'FW'), ('financial', 'JJ'), ('partner', 'FW'), ('kata', 'NN'), ('Darmawan', 'NNP'), ('.', 'SYM')]"
794,Pertumbuhan tersebut dikontribusikan oleh portofolio sosial sebesar Rp 143 triliun atau tumbuh sebesar 94 persen dan portofolio hijau sebesar Rp 142 triliun atau tumbuh sebesar 164 persen.,"[('Pertumbuhan', 'NN'), ('tersebut', 'DT'), ('dikontribusikan', 'VB'), ('oleh', 'IN'), ('portofolio', 'NN'), ('sosial', 'JJ'), ('sebesar', 'NN'), ('Rp', 'SYM'), ('143', 'NUM'), ('triliun', 'NUM'), ('atau', 'CC'), ('tumbuh', 'VB'), ('sebesar', 'NN'), ('94', 'NUM'), ('persen', 'NUM'), ('dan', 'CC'), ('portofolio', 'NN'), ('hijau', 'JJ'), ('sebesar', 'NN'), ('Rp', 'SYM'), ('142', 'NUM'), ('triliun', 'NUM'), ('atau', 'CC'), ('tumbuh', 'VB'), ('sebesar', 'NN'), ('164', 'NUM'), ('persen', 'NUM'), ('.', 'SYM')]"
795,Hal ini menjadikan Bank Mandiri sebagai Green Financing market leader dengan pangsa pasar di atas 35 persen.,"[('Hal', 'NN'), ('ini', 'DT'), ('menjadikan', 'VB'), ('Bank', 'NNP'), ('Mandiri', 'NNP'), ('sebagai', 'IN'), ('Green', 'NNP'), ('Financing', 'NNP'), ('market', 'NN'), ('leader', 'FW'), ('dengan', 'IN'), ('pangsa', 'NN'), ('pasar', 'NN'), ('di', 'IN'), ('atas', 'NN'), ('35', 'NUM'), ('persen', 'NUM'), ('.', 'SYM')]"
796,Dengan demikian kita dapat memperbesar dampak positif mempercepat penurunan emisi dan mendukung masa depan yang memprioritaskan pertumbuhan ekonomi dan menjaga keseimbangan lingkungan ujar Darmawan.,"[('Dengan', 'IN'), ('demikian', 'PR'), ('kita', 'PR'), ('dapat', 'ADV'), ('memperbesar', 'VB'), ('dampak', 'NN'), ('positif', 'JJ'), ('mempercepat', 'VB'), ('penurunan', 'NN'), ('emisi', 'VB'), ('dan', 'CC'), ('mendukung', 'VB'), ('masa', 'NN'), ('depan', 'ADV'), ('yang', 'PR'), ('memprioritaskan', 'VB'), ('pertumbuhan', 'NN'), ('ekonomi', 'NN'), ('dan', 'CC'), ('menjaga', 'VB'), ('keseimbangan', 'NN'), ('lingkungan', 'NN'), ('ujar', 'VB'), ('Darmawan', 'NNP'), ('.', 'SYM')]"
797,Luhut Beberkan Cara Indonesia Bisa Hemat Anggaran hingga 40 Persen dan Dongkrak Ekonomi ke 7 Persen,"[('Luhut', 'NNP'), ('Beberkan', 'VB'), ('Cara', 'NNP'), ('Indonesia', 'NNP'), ('Bisa', 'ADV'), ('Hemat', 'NNP'), ('Anggaran', 'NNP'), ('hingga', 'IN'), ('40', 'NUM'), ('Persen', 'NUM'), ('dan', 'CC'), ('Dongkrak', 'NNP'), ('Ekonomi', 'NNP'), ('ke', 'IN'), ('7', 'NUM'), ('Persen', 'NNP')]"
798,Ketua Dewan Ekonomi Nasional DEN Luhut Binsar Pandjaitan menekankan pentingnya digitalisasi dalam birokrasi pemerintahan untuk menghemat anggaran negara serta mendongkrak laju pertumbuhan ekonomi nasional.,"[('Ketua', 'NN'), ('Dewan', 'NNP'), ('Ekonomi', 'NNP'), ('Nasional', 'NNP'), ('DEN', 'NNP'), ('Luhut', 'NNP'), ('Binsar', 'NNP'), ('Pandjaitan', 'NNP'), ('menekankan', 'VB'), ('penting', 'JJ'), ('nya', 'DT'), ('digitalisasi', 'VB'), ('dalam', 'IN'), ('birokrasi', 'VB'), ('pemerintahan', 'NN'), ('untuk', 'SC'), ('menghemat', 'VB'), ('anggaran', 'NN'), ('negara', 'NN'), ('serta', 'CC'), ('mendongkrak', 'VB'), ('laju', 'NN'), ('pertumbuhan', 'NN'), ('ekonomi', 'NN'), ('nasional', 'JJ'), ('.', 'SYM')]"
799,Luhut mengatakan pihaknya telah merekomendasikan kepada Presiden Prabowo Subianto untuk meningkatkan pemanfaatan sistem dan teknologi informasi dalam rangkaian birokrasi pemerintah agar dapat menciptakan efisiensi dan mengurangi praktik korupsi.,"[('Luhut', 'NNP'), ('mengatakan', 'VB'), ('pihak', 'NN'), ('nya', 'PR'), ('telah', 'ADV'), ('merekomendasikan', 'VB'), ('kepada', 'IN'), ('Presiden', 'NNP'), ('Prabowo', 'NNP'), ('Subianto', 'NNP'), ('untuk', 'SC'), ('meningkatkan', 'VB'), ('pemanfaatan', 'NN'), ('sistem', 'NN'), ('dan', 'CC'), ('teknologi', 'NN'), ('informasi', 'NN'), ('dalam', 'IN'), ('rangkaian', 'NN'), ('birokrasi', 'VB'), ('pemerintah', 'NN'), ('agar', 'SC'), ('dapat', 'ADV'), ('menciptakan', 'VB'), ('efisiensi', 'NN'), ('dan', 'CC'), ('mengurangi', 'VB'), ('praktik', 'NN'), ('korupsi', 'NN'), ('.', 'SYM')]"
800,Tidak ada lagi kesepakatan antar orang.,"[('Tidak', 'NEG'), ('ada', 'VB'), ('lagi', 'ADV'), ('kesepakatan', 'NN'), ('antar', 'VB'), ('orang', 'NN'), ('.', 'SYM')]"
801,Anda berurusan dengan mesin kata dia dalam unggahan akun resim Instagram-nya dikutip Minggu 17/11/2024.,"[('Anda', 'PR'), ('berurusan', 'VB'), ('dengan', 'IN'), ('mesin', 'NN'), ('kata', 'NN'), ('dia', 'PR'), ('dalam', 'IN'), ('unggahan', 'NN'), ('akun', 'NN'), ('resim', 'NN'), ('Instagram-nya', 'NNP'), ('dikutip', 'VB'), ('Minggu', 'NNP'), ('17/11/2024', 'NUM'), ('.', 'SYM')]"
802,M.,"[('M', 'NN'), ('.', 'SYM')]"
803,Elgana Mubarokah Ketua PB PASI Luhut Binsar Pandjaitan saat meresmikan fasilitas pusat pelatihan atletik nasional di Pangalengan Kabupaten Bandung Jawa Barat Kamis 10/10/2024,"[('Elgana', 'NNP'), ('Mubarokah', 'NNP'), ('Ketua', 'NNP'), ('PB', 'NNP'), ('PASI', 'NNP'), ('Luhut', 'NNP'), ('Binsar', 'NNP'), ('Pandjaitan', 'NNP'), ('saat', 'SC'), ('meresmikan', 'VB'), ('fasilitas', 'NN'), ('pusat', 'NN'), ('pelatihan', 'NN'), ('atletik', 'NN'), ('nasional', 'JJ'), ('di', 'IN'), ('Pangalengan', 'NNP'), ('Kabupaten', 'NNP'), ('Bandung', 'NNP'), ('Jawa', 'NNP'), ('Barat', 'NNP'), ('Kamis', 'NNP'), ('10/10/2024', 'NUM')]"
804,Pada saat bersamaan pemerintah secara rutin perlu melakukan audit untuk semakin meminimalisir potensi praktik suap.,"[('Pada', 'IN'), ('saat', 'SC'), ('bersamaan', 'VB'), ('pemerintah', 'NN'), ('secara', 'IN'), ('rutin', 'JJ'), ('perlu', 'ADV'), ('melakukan', 'VB'), ('audit', 'NN'), ('untuk', 'SC'), ('semakin', 'ADV'), ('meminimalisir', 'VB'), ('potensi', 'NN'), ('praktik', 'NN'), ('suap', 'NN'), ('.', 'SYM')]"
805,Dengan terciptanya efisiensi dan berkurangnya praktik korupsi Indonesia dapat menekan biaya investasi yang nantinya tergambarkan dengan kenaikan skor Incremental Capital Output Ratio ICOR.,"[('Dengan', 'IN'), ('tercipta', 'VB'), ('nya', 'DT'), ('efisiensi', 'NN'), ('dan', 'CC'), ('berkurang', 'VB'), ('nya', 'DT'), ('praktik', 'NN'), ('korupsi', 'NN'), ('Indonesia', 'NNP'), ('dapat', 'ADV'), ('menekan', 'VB'), ('biaya', 'NN'), ('investasi', 'NN'), ('yang', 'PR'), ('nantinya', 'ADV'), ('tergambarkan', 'VB'), ('dengan', 'IN'), ('kenaikan', 'NN'), ('skor', 'NN'), ('Incremental', 'NNP'), ('Capital', 'NNP'), ('Output', 'NNP'), ('Ratio', 'NNP'), ('ICOR', 'NNP'), ('.', 'SYM')]"
806,Pada akhirnya pemerintah pun dapat menciptakan efisiensi anggaran belanja negara dengan berkurangnya kebutuhan belanja negara yang tidak krusial serta meningkatnya investasi.,"[('Pada', 'IN'), ('akhirnya', 'ADV'), ('pemerintah', 'NN'), ('pun', 'RP'), ('dapat', 'ADV'), ('menciptakan', 'VB'), ('efisiensi', 'NN'), ('anggaran', 'NN'), ('belanja', 'NN'), ('negara', 'NN'), ('dengan', 'IN'), ('berkurang', 'VB'), ('nya', 'PR'), ('kebutuhan', 'NN'), ('belanja', 'NN'), ('negara', 'NN'), ('yang', 'PR'), ('tidak', 'NEG'), ('krusial', 'JJ'), ('serta', 'CC'), ('meningkat', 'VB'), ('nya', 'DT'), ('investasi', 'NN'), ('.', 'SYM')]"
807,Jika langkah-langkah ini saja berhasil diterapkan kita bisa menghemat 30 persen hingga 40 persen dari anggaran negara ujar Luhut.,"[('Jika', 'SC'), ('langkah-langkah', 'NN'), ('ini', 'DT'), ('saja', 'ADV'), ('berhasil', 'VB'), ('diterapkan', 'VB'), ('kita', 'PR'), ('bisa', 'ADV'), ('menghemat', 'VB'), ('30', 'NUM'), ('persen', 'NUM'), ('hingga', 'IN'), ('40', 'NUM'), ('persen', 'NUM'), ('dari', 'IN'), ('anggaran', 'NN'), ('negara', 'NN'), ('ujar', 'VB'), ('Luhut', 'NNP'), ('.', 'SYM')]"
808,Kita bisa menghemat 30 sampai 35 miliar dollar AS setiap tahunnya sambungnya.,"[('Kita', 'PR'), ('bisa', 'ADV'), ('menghemat', 'VB'), ('30', 'NUM'), ('sampai', 'IN'), ('35', 'NUM'), ('miliar', 'NUM'), ('dollar', 'NN'), ('AS', 'NNP'), ('setiap', 'DT'), ('tahun', 'NN'), ('nya', 'DT'), ('sambung', 'VB'), ('nya', 'PR'), ('.', 'SYM')]"
809,Mantan menteri koordinator bidang kemaritiman dan investasi itu pun bilang efisiensi anggaran belanja dan peningkatan investasi dapat mengerek laju pertumbuhan ekonomi Indonesia mencapai level 7 persen.,"[('Mantan', 'JJ'), ('menteri', 'NN'), ('koordinator', 'NN'), ('bidang', 'NN'), ('kemaritiman', 'NN'), ('dan', 'CC'), ('investasi', 'NN'), ('itu', 'DT'), ('pun', 'RP'), ('bilang', 'VB'), ('efisiensi', 'NN'), ('anggaran', 'NN'), ('belanja', 'NN'), ('dan', 'CC'), ('peningkatan', 'NN'), ('investasi', 'NN'), ('dapat', 'ADV'), ('mengerek', 'VB'), ('laju', 'NN'), ('pertumbuhan', 'NN'), ('ekonomi', 'NN'), ('Indonesia', 'NNP'), ('mencapai', 'VB'), ('level', 'NN'), ('7', 'NUM'), ('persen', 'NUM'), ('.', 'SYM')]"
810,Inovasi dan Rekayasa Kebijakan Ekonomi,"[('Inovasi', 'NN'), ('dan', 'CC'), ('Rekayasa', 'NNP'), ('Kebijakan', 'NNP'), ('Ekonomi', 'NNP')]"
811,Penikmat kopi yang nyambi jadi Pengamat Ekonomi,"[('Penikmat', 'NN'), ('kopi', 'NN'), ('yang', 'PR'), ('nyambi', 'VB'), ('jadi', 'VB'), ('Pengamat', 'NN'), ('Ekonomi', 'NNP')]"
812,PERTUMBUHAN ekonomi kita terjebak di dalam dilema yang cukup rumit.,"[('PERTUMBUHAN', 'NNP'), ('ekonomi', 'NN'), ('kita', 'PR'), ('terjebak', 'VB'), ('di', 'IN'), ('dalam', 'NN'), ('dilema', 'NN'), ('yang', 'PR'), ('cukup', 'ADV'), ('rumit', 'JJ'), ('.', 'SYM')]"
813,Bertumpu pada konsumsi rumah tangga membuat sumber investasi dalam negeri menjadi terbatas karena harus mengorbankan saving demi konsumsi yang membuat kekuatan lembaga pembiayaan nasional menjadi ikut terbatas.,"[('Bertumpu', 'VB'), ('pada', 'IN'), ('konsumsi', 'NN'), ('rumah', 'NN'), ('tangga', 'NN'), ('membuat', 'VB'), ('sumber', 'NN'), ('investasi', 'NN'), ('dalam', 'NN'), ('negeri', 'NN'), ('menjadi', 'VB'), ('terbatas', 'JJ'), ('karena', 'SC'), ('harus', 'ADV'), ('mengorbankan', 'VB'), ('saving', 'FW'), ('demi', 'IN'), ('konsumsi', 'NN'), ('yang', 'PR'), ('membuat', 'VB'), ('kekuatan', 'NN'), ('lembaga', 'NN'), ('pembiayaan', 'NN'), ('nasional', 'JJ'), ('menjadi', 'VB'), ('ikut', 'VB'), ('terbatas', 'JJ'), ('.', 'SYM')]"
814,Untuk proyek sekelas kereta cepat saja misalnya dibutuhkan keroyokan dari beberapa BUMN dan investasi dari China.,"[('Untuk', 'SC'), ('proyek', 'NN'), ('sekelas', 'JJ'), ('kereta', 'NN'), ('cepat', 'JJ'), ('saja', 'ADV'), ('misalnya', 'NN'), ('dibutuhkan', 'VB'), ('keroyokan', 'NN'), ('dari', 'IN'), ('beberapa', 'DT'), ('BUMN', 'NNP'), ('dan', 'CC'), ('investasi', 'NN'), ('dari', 'IN'), ('China', 'NNP'), ('.', 'SYM')]"
815,Lembaga pembiayaan nasional baik perbankan private investment company atau public-private investment partnership hanya mampu menindaklanjuti proyek-proyek berskala menengah dan kecil.,"[('Lembaga', 'NN'), ('pembiayaan', 'NN'), ('nasional', 'JJ'), ('baik', 'JJ'), ('perbankan', 'NN'), ('private', 'FW'), ('investment', 'NN'), ('company', 'FW'), ('atau', 'CC'), ('public-private', 'FW'), ('investment', 'NN'), ('partnership', 'FW'), ('hanya', 'ADV'), ('mampu', 'ADV'), ('menindaklanjuti', 'VB'), ('proyek-proyek', 'NN'), ('berskala', 'VB'), ('menengah', 'JJ'), ('dan', 'CC'), ('kecil', 'JJ'), ('.', 'SYM')]"
816,Jika angkanya sudah puluhan atau bahkan ratusan triliun rupiah Indonesia harus bergantung kepada pinjaman untuk lembaga pembiayaan di satu sisi dalam berbagai bentuk: penerbitan surat utang korporasi sampai right issues/penambahan kepemilikan publik dan pada investasi asing langsung di sisi lain.,"[('Jika', 'SC'), ('angka', 'NN'), ('nya', 'DT'), ('sudah', 'ADV'), ('puluhan', 'NUM'), ('atau', 'CC'), ('bahkan', 'IN'), ('ratusan', 'NUM'), ('triliun', 'NUM'), ('rupiah', 'NN'), ('Indonesia', 'NNP'), ('harus', 'ADV'), ('bergantung', 'VB'), ('kepada', 'IN'), ('pinjaman', 'NN'), ('untuk', 'SC'), ('lembaga', 'NN'), ('pembiayaan', 'NN'), ('di', 'IN'), ('satu', 'NUM'), ('sisi', 'NN'), ('dalam', 'IN'), ('berbagai', 'DT'), ('bentuk', 'NN'), (':', 'SYM'), ('penerbitan', 'NN'), ('surat', 'NN'), ('utang', 'NN'), ('korporasi', 'NN'), ('sampai', 'IN'), ('right', 'NN'), ('issues', 'NN'), ('/', 'SYM'), ('penambahan', 'NN'), ('kepemilikan', 'NN'), ('publik', 'NN'), ('dan', 'CC'), ('pada', 'IN'), ('investasi', 'NN'), ('asing', 'JJ'), ('langsung', 'JJ'), ('di', 'IN'), ('sisi', 'NN'), ('lain', 'JJ'), ('.', 'SYM')]"
817,Risikonya investasi menjadi sangat labil secara keuangan dan kepemilikan yang berimbas pada rendahnya prospek sustainability manfaat yang bisa dinikmati oleh Indonesia di kemudian hari.,"[('Risiko', 'NNP'), ('nya', 'PR'), ('investasi', 'NN'), ('menjadi', 'VB'), ('sangat', 'ADV'), ('labil', 'NN'), ('secara', 'IN'), ('keuangan', 'NN'), ('dan', 'CC'), ('kepemilikan', 'NN'), ('yang', 'PR'), ('berimbas', 'VB'), ('pada', 'IN'), ('rendah', 'JJ'), ('nya', 'PR'), ('prospek', 'NN'), ('sustainability', 'FW'), ('manfaat', 'NN'), ('yang', 'PR'), ('bisa', 'ADV'), ('dinikmati', 'VB'), ('oleh', 'IN'), ('Indonesia', 'NNP'), ('di', 'IN'), ('kemudian', 'ADV'), ('hari', 'NN'), ('.', 'SYM')]"
818,Sangat bisa dibayangkan rumitnya masa depan proyek kereta cepat misalnya atau jalan tol yang dipola dengan skema pembiayaan yang sama.,"[('Sangat', 'ADV'), ('bisa', 'ADV'), ('dibayangkan', 'VB'), ('rumit', 'JJ'), ('nya', 'PR'), ('masa', 'NN'), ('depan', 'ADV'), ('proyek', 'NN'), ('kereta', 'NN'), ('cepat', 'JJ'), ('misalnya', 'NN'), ('atau', 'CC'), ('jalan', 'NN'), ('tol', 'NN'), ('yang', 'PR'), ('dipola', 'VB'), ('dengan', 'IN'), ('skema', 'NN'), ('pembiayaan', 'NN'), ('yang', 'PR'), ('sama', 'JJ'), ('.', 'SYM')]"
